"year";"month";"day";"hour";"doy";"ft";"collar";"gft";"g3";"rn";"t5mo1";"sm10mo1"
2005;8;15;15;227;3;35;"FO";1;0.357684302;13.6627324774297;13.6374504256067
2005;8;15;16;227;2;23;"FO";1;0.506080266;13.3963830422505;15.24035564085
2005;8;15;16;227;2;25;"FO";1;0.406873281;13.3963830422505;15.24035564085
2005;8;15;8;227;9;91;"MI";3;0.266641298;13.1548409508341;78.1770342537911
2005;8;15;9;227;8;81;"MI";3;0.055521341;13.0632403768684;78.1204461575133
2005;8;15;9;227;8;83;"MI";3;0.046107894;13.0632403768684;78.1204461575133
2005;8;15;9;227;9;93;"MI";3;0.057468226;13.272397016847;78.1204461575133
2005;8;15;9;227;9;95;"MI";3;0.191000715;13.272397016847;78.1204461575133
2005;8;16;9;228;1;11;"FO";1;0.622724005;13.8698576058414;13.3696007637634
2005;8;16;9;228;1;13;"FO";1;0.661271454;13.8698576058414;13.3696007637634
2005;8;16;9;228;1;15;"FO";1;0.674654297;13.8698576058414;13.3696007637634
2005;8;2;10;214;7;73;"TR";2;0.547634258;13.494921676017;66.0980164699198
2005;8;2;10;214;7;75;"TR";2;0.329605163;13.494921676017;66.0980164699198
2005;8;2;10;214;8;81;"MI";3;0.117514775;14.2823750226527;71.0022902715904
2005;8;2;10;214;8;83;"MI";3;0.081496405;14.2823750226527;71.0022902715904
2005;8;2;11;214;8;85;"MI";3;0.064113173;14.6687205089928;72.3487847783046
2005;8;2;11;214;9;91;"MI";3;0.065548441;14.9007662275446;72.3487847783046
2005;8;2;11;214;9;93;"MI";3;0.110731615;14.9007662275446;72.3487847783046
2005;8;2;9;214;7;71;"TR";2;0.445144757;13.1461193405844;66.2865578539613
2005;8;22;10;234;3;31;"FO";1;0.45084113;11.541160436769;13.2849130205763
2005;8;22;10;234;3;33;"FO";1;0.36216897;11.541160436769;13.2849130205763
2005;8;22;10;234;3;35;"FO";1;0.387160457;11.541160436769;13.2849130205763
2005;8;22;10;234;4;41;"FO";1;0.726987116;12.1271957286488;14.7405367409122
2005;8;22;11;234;4;45;"FO";1;0.53517171;12.6218559140915;14.6737018230676
2005;8;22;13;234;5;51;"TR";2;0.402863235;13.0639155534991;34.4972582546629
2005;8;22;13;234;5;53;"TR";2;0.298643726;13.0639155534991;34.4972582546629
2005;8;22;14;234;5;55;"TR";2;0.264533126;13.4849814984881;34.0462144430704
2005;8;22;14;234;6;61;"TR";2;0.418085153;12.865576209232;64.1776522106995
2005;8;22;14;234;6;63;"TR";2;0.372407665;12.865576209232;64.1776522106995
2005;8;22;14;234;6;65;"TR";2;0.623758417;12.865576209232;64.1776522106995
2005;8;22;15;234;7;71;"TR";2;0.27822849;13.2416247419528;71.8318603335574
2005;8;22;15;234;7;73;"TR";2;0.322346959;13.2416247419528;71.8318603335574
2005;8;22;15;234;7;75;"TR";2;0.229010687;13.2416247419528;71.8318603335574
2005;8;22;15;234;8;81;"MI";3;0.175450242;14.0205186374666;76.5308726173504
2005;8;22;15;234;8;83;"MI";3;0.059100777;14.0205186374666;76.5308726173504
2005;8;22;16;234;8;85;"MI";3;0.020083134;14.0419822755966;76.6955884750904
2005;8;22;9;234;1;13;"FO";1;0.602382146;12.9731762026396;13.2155183376565
2005;8;22;9;234;1;15;"FO";1;0.570139858;12.9731762026396;13.2155183376565
2005;8;22;9;234;2;21;"FO";1;0.381656352;10.8990108051864;14.2743069292872
2005;8;22;9;234;2;23;"FO";1;0.313104224;10.8990108051864;14.2743069292872
2005;8;23;9;235;9;91;"MI";3;0.057190647;12.8892513202123;76.9743601453393
2005;8;23;9;235;9;93;"MI";3;0.233710413;12.8892513202123;76.9743601453393
2005;8;23;9;235;9;95;"MI";3;0.173467187;12.8892513202123;76.9743601453393
2005;8;29;10;241;7;71;"TR";2;0.304313264;11.568204013627;73.3990636973261
2005;8;29;10;241;7;73;"TR";2;0.322853498;11.568204013627;73.3990636973261
2005;8;29;10;241;7;75;"TR";2;0.34459647;11.568204013627;73.3990636973261
2005;8;29;10;241;8;85;"MI";3;0.052212702;12.2905494041883;78.0350612242458
2005;8;29;11;241;6;63;"TR";2;0.369212106;11.4450277797669;65.2541823727272
2005;8;29;11;241;6;65;"TR";2;0.374941739;11.4450277797669;65.2541823727272
2005;8;29;11;241;6;65;"TR";2;0.408229578;11.4450277797669;65.2541823727272
2005;8;29;12;241;5;51;"TR";2;0.346235787;12.2044201193977;37.0625601614575
2005;8;29;13;241;4;41;"FO";1;0.527457655;13.0732933648839;15.7088288275344
2005;8;29;13;241;4;43;"FO";1;0.621465906;13.0732933648839;15.7088288275344
2005;8;29;13;241;4;45;"FO";1;0.535940908;13.0732933648839;15.7088288275344
2005;8;29;13;241;5;53;"TR";2;0.279911341;12.2348063216134;37.0463043822806
2005;8;29;13;241;5;55;"TR";2;0.285373955;12.2348063216134;37.0463043822806
2005;8;29;14;241;2;21;"FO";1;0.341556639;12.1434640894183;14.76205543366
2005;8;29;14;241;2;23;"FO";1;0.502427448;12.1434640894183;14.76205543366
2005;8;29;14;241;2;25;"FO";1;0.396220296;12.1434640894183;14.76205543366
2005;8;29;14;241;3;33;"FO";1;0.450811464;12.4559273287948;13.5416263940564
2005;8;29;14;241;3;35;"FO";1;0.523262593;12.4559273287948;13.5416263940564
2005;8;29;15;241;1;11;"FO";1;0.490822829;14.5050069331094;13.3200797470903
2005;8;29;15;241;1;13;"FO";1;0.626188461;14.5050069331094;13.3200797470903
2005;8;29;15;241;1;15;"FO";1;0.519681149;14.5050069331094;13.3200797470903
2005;8;29;9;241;8;81;"MI";3;0.147180665;12.0329857466282;78.2092507769251
2005;8;29;9;241;9;91;"MI";3;0.22285782;12.2274542078432;78.2092507769251
2005;8;29;9;241;9;93;"MI";3;0.047946449;12.2274542078432;78.2092507769251
2005;8;29;9;241;9;95;"MI";3;0.264800368;12.2274542078432;78.2092507769251
2005;8;8;10;220;2;21;"FO";1;0.556768343;12.7656907315343;14.8031817089564
2005;8;8;10;220;2;23;"FO";1;0.588850768;12.7656907315343;14.8031817089564
2005;8;8;10;220;2;25;"FO";1;0.519994516;12.7656907315343;14.8031817089564
2005;8;8;10;220;3;35;"FO";1;0.321516456;13.0872453246999;13.5613443167262
2005;8;8;11;220;3;31;"FO";1;0.449549585;13.1645495690964;13.6206705192794
2005;8;8;11;220;3;33;"FO";1;0.443645315;13.1645495690964;13.6206705192794
2005;8;8;13;220;4;41;"FO";1;0.774526225;14.6773370730184;15.9380315576608
2005;8;8;13;220;4;43;"FO";1;0.747116441;14.6773370730184;15.9380315576608
2005;8;8;13;220;4;45;"FO";1;0.795247502;14.6773370730184;15.9380315576608
2005;8;8;13;220;5;51;"TR";2;0.5100087;13.6846622559056;37.4630625919691
2005;8;8;14;220;5;55;"TR";2;0.318455873;14.0449557964633;33.6379401141456
2005;8;8;14;220;6;65;"TR";2;0.87053205;13.3774498053242;64.0053177084876
2005;8;8;15;220;6;61;"TR";2;0.493586247;13.5956904858286;64.5476512668521
2005;8;8;15;220;7;71;"TR";2;0.277129087;14.2506600694545;72.2099847365858
2005;8;8;15;220;7;73;"TR";2;0.476203187;14.2506600694545;72.2099847365858
2005;8;8;15;220;7;75;"TR";2;0.338339002;14.2506600694545;72.2099847365858
2005;8;8;9;220;1;11;"FO";1;0.812314653;15.2255544892537;13.3488983677518
2005;8;8;9;220;1;13;"FO";1;0.813599715;15.2255544892537;13.3488983677518
2005;8;8;9;220;1;15;"FO";1;0.726950197;15.2255544892537;13.3488983677518
2005;8;9;10;221;8;85;"MI";3;0.046285386;15.621706041965;77.7710565740643
2005;8;9;10;221;9;91;"MI";3;0.243604924;15.8673383258731;77.7710565740643
2005;8;9;10;221;9;93;"MI";3;0.249572142;15.8673383258731;77.7710565740643
2005;8;9;10;221;9;95;"MI";3;0.18303441;15.8673383258731;77.7710565740643
2005;8;9;9;221;8;81;"MI";3;0.158503533;15.0937005439668;77.8624577308347
2005;8;9;9;221;8;83;"MI";3;0.058235833;15.0937005439668;77.8624577308347
2005;9;12;10;255;7;71;"TR";2;0.257548947;9.69962007380917;72.4684622180122
2005;9;12;10;255;8;81;"MI";3;0.23492097;10.3588219724879;77.1422247253039
2005;9;12;10;255;8;83;"MI";3;0.310644205;10.3588219724879;77.1422247253039
2005;9;12;10;255;8;85;"MI";3;0.21318486;10.3588219724879;77.1422247253039
2005;9;12;11;255;6;61;"TR";2;0.251949524;9.61577407590263;64.4881219147776
2005;9;12;11;255;6;63;"TR";2;0.417821856;9.61577407590263;64.4881219147776
2005;9;12;11;255;6;65;"TR";2;0.496840746;9.61577407590263;64.4881219147776
2005;9;12;11;255;7;73;"TR";2;0.28412077;10.0857940880382;72.116444905478
2005;9;12;11;255;7;75;"TR";2;0.38620191;10.0857940880382;72.116444905478
2005;9;12;12;255;5;51;"TR";2;0.208544012;10.0079317878052;34.7783755014885
2005;9;12;12;255;5;53;"TR";2;0.182077288;10.0079317878052;34.7783755014885
2005;9;12;13;255;4;41;"FO";1;0.411440994;10.4751267597917;14.5492020472469
2005;9;12;13;255;4;43;"FO";1;0.459368506;10.4751267597917;14.5492020472469
2005;9;12;14;255;3;31;"FO";1;0.299249495;10.12821063641;13.0243167571672
2005;9;12;14;255;3;33;"FO";1;0.25932823;10.12821063641;13.0243167571672
2005;9;12;14;255;3;35;"FO";1;0.452814191;10.12821063641;13.0243167571672
2005;9;12;14;255;4;45;"FO";1;0.49717588;10.5471646508756;14.0178129579786
2005;9;12;15;255;2;21;"FO";1;0.243527395;9.85350073305964;13.3266453053146
2005;9;12;15;255;2;23;"FO";1;0.249255018;9.85350073305964;13.3266453053146
2005;9;12;15;255;2;25;"FO";1;0.278105032;9.85350073305964;13.3266453053146
2005;9;12;16;255;1;11;"FO";1;0.528384591;11.6174793192273;12.7130780825701
2005;9;12;16;255;1;13;"FO";1;0.549491317;11.6174793192273;12.7130780825701
2005;9;12;16;255;1;15;"FO";1;0.453136083;11.6174793192273;12.7130780825701
2005;9;12;9;255;9;91;"MI";3;0.185874753;10.1680460884315;76.3406671026557
2005;9;12;9;255;9;93;"MI";3;0.379995802;10.1680460884315;76.3406671026557
2005;9;12;9;255;9;95;"MI";3;0.156111747;10.1680460884315;76.3406671026557
2005;9;19;15;262;2;21;"FO";1;0.283214083;9.59106500645291;14.3355334678091
2005;9;19;15;262;2;23;"FO";1;0.360270082;9.59106500645291;14.3355334678091
2005;9;19;16;262;4;41;"FO";1;0.417718651;10.3118408733349;15.5490259998828
2005;9;19;16;262;4;43;"FO";1;0.362828115;10.3118408733349;15.5490259998828
2005;9;19;17;262;6;61;"TR";2;0.296197348;9.46498960573594;65.3593470038885
2005;9;19;17;262;6;63;"TR";2;0.410034827;9.46498960573594;65.3593470038885
2005;9;19;17;262;6;65;"TR";2;0.5878103;9.46498960573594;65.3593470038885
2005;9;19;17;262;8;81;"MI";3;0.121678937;10.5949219919179;78.1204461575133
2005;9;19;18;262;8;83;"MI";3;0.091685493;10.4189201592519;77.2035070534268
2005;9;19;18;262;8;85;"MI";3;0.484833231;10.4189201592519;77.2035070534268
2005;9;19;18;262;8;85;"MI";3;0.069755392;10.4189201592519;77.2035070534268
2005;9;20;10;263;3;35;"FO";1;0.22997469;9.38952563439856;12.867826445606
2005;9;20;10;263;5;51;"TR";2;0.270130346;9.20486787210442;33.132658248729
2005;9;20;10;263;5;53;"TR";2;0.181202236;9.20486787210442;33.132658248729
2005;9;20;10;263;5;55;"TR";2;0.225957789;9.20486787210442;33.132658248729
2005;9;20;11;263;7;73;"TR";2;0.286502908;9.58335262866495;71.4083351664863
2005;9;20;13;263;9;91;"MI";3;0.049380915;10.8951521263634;77.2209611968504
2005;9;20;13;263;9;93;"MI";3;0.05333767;10.8951521263634;77.2209611968504
2005;9;20;13;263;9;95;"MI";3;0.082323296;10.8951521263634;77.2209611968504
2005;9;20;8;263;1;11;"FO";1;0.389649017;10.2457702679007;12.9420106473137
2005;9;20;9;263;1;15;"FO";1;0.62529405;10.4752780080059;12.9047340868877
2005;9;20;9;263;3;31;"FO";1;0.243104678;9.18338098267444;12.8851209893738
2005;9;20;9;263;3;33;"FO";1;0.263732456;9.18338098267444;12.8851209893738
2005;9;5;10;248;3;31;"FO";1;0.534925479;11.1675232555191;12.9951941715262
2005;9;5;10;248;3;33;"FO";1;0.346946535;11.1675232555191;12.9951941715262
2005;9;5;10;248;3;35;"FO";1;0.298456609;11.1675232555191;12.9951941715262
2005;9;5;10;248;4;41;"FO";1;0.578018033;11.7093759603623;13.9384105077935
2005;9;5;11;248;4;43;"FO";1;0.268893493;12.1175906765043;13.962183901021
2005;9;5;11;248;4;45;"FO";1;0.611938142;12.1175906765043;13.962183901021
2005;9;5;13;248;8;81;"MI";3;0.190097667;12.5781621551303;76.2468567351752
2005;9;5;13;248;9;91;"MI";3;0.076303364;12.780403110941;76.2468567351752
2005;9;5;13;248;9;93;"MI";3;0.063752084;12.780403110941;76.2468567351752
2005;9;5;13;248;9;95;"MI";3;0.325574102;12.780403110941;76.2468567351752
2005;9;5;14;248;7;71;"TR";2;0.353099989;11.7633672251191;71.5656418536762
2005;9;5;14;248;7;73;"TR";2;0.357200706;11.7633672251191;71.5656418536762
2005;9;5;14;248;8;83;"MI";3;0.050023728;12.4923076026103;76.275071269185
2005;9;5;14;248;8;85;"MI";3;0.072674007;12.4923076026103;76.275071269185
2005;9;5;15;248;6;61;"TR";2;0.275275548;11.0680666043502;64.1683428340575
2005;9;5;15;248;6;63;"TR";2;0.394167539;11.0680666043502;64.1683428340575
2005;9;5;15;248;6;65;"TR";2;0.53529773;11.0680666043502;64.1683428340575
2005;9;5;16;248;5;51;"TR";2;0.363581983;11.4274015198818;34.0985308573777
2005;9;5;16;248;5;53;"TR";2;0.235093953;11.4274015198818;34.0985308573777
2005;9;5;16;248;5;55;"TR";2;0.362004285;11.4274015198818;34.0985308573777
2005;9;5;8;248;1;11;"FO";1;0.405427559;12.5355102796482;12.9599342325052
2005;9;5;8;248;1;13;"FO";1;0.507141959;12.5355102796482;12.9599342325052
2005;9;5;9;248;1;15;"FO";1;0.650502506;12.7703554090582;12.9744258026061
2005;9;5;9;248;2;21;"FO";1;0.284036858;10.7381631017823;13.6032667417842
2005;9;5;9;248;2;23;"FO";1;0.34460578;10.7381631017823;13.6032667417842
2005;9;5;9;248;2;25;"FO";1;0.287662082;10.7381631017823;13.6032667417842
2006;5;17;15;137;1;11;"FO";1;0.156;6.74978027327445;14.8264760218313
2006;5;17;15;137;1;13;"FO";1;0.123;6.74978027327445;14.8264760218313
2006;5;17;15;137;1;13;"FO";1;0.136;6.74978027327445;14.8264760218313
2006;5;17;15;137;1;13;"FO";1;0.116;6.74978027327445;14.8264760218313
2006;5;17;16;137;1;13;"FO";1;0.111;6.90456456311287;14.6876749847655
2006;5;17;16;137;1;13;"FO";1;0.1;6.90456456311287;14.6876749847655
2006;5;17;17;137;5;51;"TR";2;0.078;5.84719252726891;57.7505573247293
2006;5;17;17;137;5;51;"TR";2;0.089;5.84719252726891;57.7505573247293
2006;5;17;17;137;5;51;"TR";2;0.058;5.84719252726891;57.7505573247293
2006;5;18;14;138;2;21;"FO";1;0.026;6.19844831491594;21.6480613628923
2006;5;18;14;138;2;23;"FO";1;0.109;6.19844831491594;21.6480613628923
2006;5;18;14;138;2;25;"FO";1;0.106;6.19844831491594;21.6480613628923
2006;5;18;16;138;3;31;"FO";1;0.115;6.46484838806266;16.4108929727715
2006;5;18;16;138;3;31;"FO";1;0.116;6.46484838806266;16.4108929727715
2006;5;19;10;139;6;61;"TR";2;0.099;5.97115471147888;68.4670220812325
2006;5;19;10;139;6;63;"TR";2;0.165;5.97115471147888;68.4670220812325
2006;5;19;10;139;6;65;"TR";2;0.175;5.97115471147888;68.4670220812325
2006;5;19;13;139;7;71;"TR";2;0.095;7.13343146312595;78.3806557472151
2006;5;19;13;139;7;73;"TR";2;0.106;7.13343146312595;78.3806557472151
2006;5;19;13;139;7;75;"TR";2;0.076;7.13343146312595;78.3806557472151
2006;5;19;14;139;8;81;"MI";3;0.016;7.60074447278231;82.7398275145651
2006;5;19;14;139;8;83;"MI";3;0.003;7.60074447278231;82.7398275145651
2006;5;19;14;139;8;85;"MI";3;0.055;7.60074447278231;82.7398275145651
2006;5;19;15;139;9;91;"MI";3;0;8.02591332997375;82.7582969681244
2006;5;19;15;139;9;93;"MI";3;0;8.02591332997375;82.7582969681244
2006;5;19;15;139;9;95;"MI";3;0;8.02591332997375;82.7582969681244
2006;5;19;8;139;4;41;"FO";1;0.154;5.02425966777759;24.087198697598
2006;5;19;9;139;4;45;"FO";1;0.16;5.61737163770159;24.4594801018895
2006;5;19;9;139;5;51;"TR";2;0.085;5.49558075877289;52.1505772282449
2006;5;19;9;139;5;53;"TR";2;0.098;5.49558075877289;52.1505772282449
2006;5;19;9;139;5;53;"TR";2;0.157;5.49558075877289;52.1505772282449
2006;5;19;9;139;5;55;"TR";2;0.085;5.49558075877289;52.1505772282449
2006;5;22;10;142;7;71;"TR";2;0.217;8.01997073235066;78.5228579656976
2006;5;22;10;142;8;83;"MI";3;0.042;8.62241364777052;82.9333065449905
2006;5;22;10;142;8;83;"MI";3;0.068;8.62241364777052;82.9333065449905
2006;5;22;10;142;8;85;"MI";3;0.05;8.62241364777052;82.9333065449905
2006;5;22;11;142;7;73;"TR";2;0.244;8.50787876108088;78.272690275104
2006;5;22;11;142;7;75;"TR";2;0.119;8.50787876108088;78.272690275104
2006;5;22;13;142;6;61;"TR";2;0.198;8.71503526727531;68.2367936401513
2006;5;22;13;142;6;63;"TR";2;0.329;8.71503526727531;68.2367936401513
2006;5;22;13;142;6;65;"TR";2;0.429;8.71503526727531;68.2367936401513
2006;5;22;14;142;4;41;"FO";1;0.276;9.8652059486148;23.0956623999062
2006;5;22;14;142;4;43;"FO";1;0.264;9.8652059486148;23.0956623999062
2006;5;22;14;142;4;45;"FO";1;0.322;9.8652059486148;23.0956623999062
2006;5;22;14;142;5;51;"TR";2;0.166;9.33509445302887;49.8902977507472
2006;5;22;14;142;5;53;"TR";2;0.173;9.33509445302887;49.8902977507472
2006;5;22;14;142;5;55;"TR";2;0.211;9.33509445302887;49.8902977507472
2006;5;22;15;142;2;25;"FO";1;0.165;9.04502938173891;20.0171597461344
2006;5;22;15;142;3;31;"FO";1;0.207;9.31222139000201;15.8796604921038
2006;5;22;15;142;3;33;"FO";1;0.193;9.31222139000201;15.8796604921038
2006;5;22;15;142;3;35;"FO";1;0.199;9.31222139000201;15.8796604921038
2006;5;22;16;142;2;21;"FO";1;0.19;9.04926221603902;20.1978896060247
2006;5;22;9;142;9;91;"MI";3;0.029;8.10646100483446;82.4230813433056
2006;5;22;9;142;9;91;"MI";3;0.005;8.10646100483446;82.4230813433056
2006;5;22;9;142;9;93;"MI";3;0.055;8.10646100483446;82.4230813433056
2006;5;22;9;142;9;93;"MI";3;0.037;8.10646100483446;82.4230813433056
2006;5;22;9;142;9;95;"MI";3;0.07;8.10646100483446;82.4230813433056
2006;5;23;9;143;1;11;"FO";1;0.22;8.69792736951654;14.3526833916768
2006;5;23;9;143;1;13;"FO";1;0.259;8.69792736951654;14.3526833916768
2006;5;23;9;143;1;15;"FO";1;0.322;8.69792736951654;14.3526833916768
2006;5;31;10;151;7;73;"TR";2;0.203;7.56528197366164;79.6585827264803
2006;5;31;10;151;7;75;"TR";2;0.151;7.56528197366164;79.6585827264803
2006;5;31;11;151;5;51;"TR";2;0.238;7.75067105178135;55.2233350296651
2006;5;31;11;151;5;53;"TR";2;0.185;7.75067105178135;55.2233350296651
2006;5;31;11;151;5;55;"TR";2;0.206;7.75067105178135;55.2233350296651
2006;5;31;11;151;6;63;"TR";2;0.249;7.62383186475323;69.0293101066118
2006;5;31;11;151;6;65;"TR";2;0.339;7.62383186475323;69.0293101066118
2006;5;31;12;151;3;31;"FO";1;0.194;8.26002473016017;16.6086127637383
2006;5;31;12;151;4;41;"FO";1;0.351;8.45806580944287;25.977510293725
2006;5;31;12;151;4;43;"FO";1;0.388;8.45806580944287;25.977510293725
2006;5;31;12;151;4;45;"FO";1;0.417;8.45806580944287;25.977510293725
2006;5;31;13;151;2;21;"FO";1;0.209;8.80375782663273;20.5159067749534
2006;5;31;13;151;2;23;"FO";1;0.2;8.80375782663273;20.5159067749534
2006;5;31;13;151;3;35;"FO";1;0.15;9.06742461607963;16.0853764788012
2006;5;31;14;151;1;11;"FO";1;0.298;10.4912901759202;14.6019823366524
2006;5;31;14;151;1;13;"FO";1;0.342;10.4912901759202;14.6019823366524
2006;5;31;14;151;1;15;"FO";1;0.463;10.4912901759202;14.6019823366524
2006;5;31;14;151;2;25;"FO";1;0.228;8.93074285563598;20.6347938737937
2006;5;31;8;151;9;91;"MI";3;0.036;7.39894764457147;83.0949983296505
2006;5;31;8;151;9;93;"MI";3;0.042;7.39894764457147;83.0949983296505
2006;5;31;9;151;7;71;"TR";2;0.202;7.19156518569806;79.2026585583459
2006;5;31;9;151;8;81;"MI";3;0.047;7.76601448638334;83.581008703861
2006;5;31;9;151;8;83;"MI";3;0.038;7.76601448638334;83.581008703861
2006;5;31;9;151;8;85;"MI";3;0.043;7.76601448638334;83.581008703861
2006;6;19;10;170;1;15;"FO";1;0.27;15.8713785951312;13.1084507650511
2006;6;19;10;170;1;15;"FO";1;0.249;15.8713785951312;13.1084507650511
2006;6;19;10;170;1;15;"FO";1;0.228;15.8713785951312;13.1084507650511
2006;6;19;10;170;2;21;"FO";1;0.126;13.1974398301454;13.9660954939151
2006;6;19;10;170;2;21;"FO";1;0.152;13.1974398301454;13.9660954939151
2006;6;19;10;170;2;21;"FO";1;0.178;13.1974398301454;13.9660954939151
2006;6;19;11;170;2;23;"FO";1;0.282;13.8154336379612;13.6090903357779
2006;6;19;11;170;2;23;"FO";1;0.268;13.8154336379612;13.6090903357779
2006;6;19;11;170;2;23;"FO";1;0.246;13.8154336379612;13.6090903357779
2006;6;19;11;170;2;25;"FO";1;0.19;13.8154336379612;13.6090903357779
2006;6;19;11;170;2;25;"FO";1;0.146;13.8154336379612;13.6090903357779
2006;6;19;11;170;2;25;"FO";1;0.2;13.8154336379612;13.6090903357779
2006;6;19;13;170;3;31;"FO";1;0.252;14.8008227421566;13.0155731353475
2006;6;19;13;170;3;31;"FO";1;0.236;14.8008227421566;13.0155731353475
2006;6;19;13;170;3;31;"FO";1;0.248;14.8008227421566;13.0155731353475
2006;6;19;13;170;3;33;"FO";1;0.227;14.8008227421566;13.0155731353475
2006;6;19;14;170;3;35;"FO";1;0.222;15.0542088765675;12.8491168840127
2006;6;19;14;170;3;35;"FO";1;0.279;15.0542088765675;12.8491168840127
2006;6;19;14;170;3;35;"FO";1;0.261;15.0542088765675;12.8491168840127
2006;6;19;15;170;4;41;"FO";1;0.356;15.9211913257336;13.5519425679695
2006;6;19;15;170;4;41;"FO";1;0.293;15.9211913257336;13.5519425679695
2006;6;19;15;170;4;41;"FO";1;0.398;15.9211913257336;13.5519425679695
2006;6;19;15;170;4;43;"FO";1;0.353;15.9211913257336;13.5519425679695
2006;6;19;15;170;4;43;"FO";1;0.25;15.9211913257336;13.5519425679695
2006;6;19;15;170;4;43;"FO";1;0.361;15.9211913257336;13.5519425679695
2006;6;19;15;170;4;45;"FO";1;0.39;15.9211913257336;13.5519425679695
2006;6;19;15;170;4;45;"FO";1;0.344;15.9211913257336;13.5519425679695
2006;6;19;15;170;4;45;"FO";1;0.301;15.9211913257336;13.5519425679695
2006;6;19;9;170;1;11;"FO";1;0.253;14.8412624593101;13.1989595712573
2006;6;19;9;170;1;11;"FO";1;0.27;14.8412624593101;13.1989595712573
2006;6;19;9;170;1;11;"FO";1;0.269;14.8412624593101;13.1989595712573
2006;6;19;9;170;1;13;"FO";1;0.179;14.8412624593101;13.1989595712573
2006;6;19;9;170;1;13;"FO";1;0.199;14.8412624593101;13.1989595712573
2006;6;19;9;170;1;13;"FO";1;0.205;14.8412624593101;13.1989595712573
2006;6;20;10;171;6;61;"TR";2;0.282;12.8338321102496;63.6892845198033
2006;6;20;10;171;6;61;"TR";2;0.314;12.8338321102496;63.6892845198033
2006;6;20;10;171;6;63;"TR";2;0.588;12.8338321102496;63.6892845198033
2006;6;20;10;171;6;63;"TR";2;0.463;12.8338321102496;63.6892845198033
2006;6;20;10;171;6;63;"TR";2;0.666;12.8338321102496;63.6892845198033
2006;6;20;11;171;6;65;"TR";2;0.724;13.5837864487102;63.6464717984279
2006;6;20;11;171;6;65;"TR";2;0.729;13.5837864487102;63.6464717984279
2006;6;20;11;171;6;65;"TR";2;0.799;13.5837864487102;63.6464717984279
2006;6;20;13;171;7;71;"TR";2;0.386;15.3635056158349;70.2277141235084
2006;6;20;13;171;7;71;"TR";2;0.396;15.3635056158349;70.2277141235084
2006;6;20;13;171;7;71;"TR";2;0.445;15.3635056158349;70.2277141235084
2006;6;20;13;171;7;73;"TR";2;0.572;15.3635056158349;70.2277141235084
2006;6;20;13;171;7;73;"TR";2;0.494;15.3635056158349;70.2277141235084
2006;6;20;13;171;7;73;"TR";2;0.522;15.3635056158349;70.2277141235084
2006;6;20;14;171;7;75;"TR";2;0.309;15.5462116010616;70.4199586761732
2006;6;20;14;171;7;75;"TR";2;0.303;15.5462116010616;70.4199586761732
2006;6;20;14;171;7;75;"TR";2;0.312;15.5462116010616;70.4199586761732
2006;6;20;14;171;8;81;"MI";3;0.206;16.4029824698971;75.1732536774353
2006;6;20;14;171;8;81;"MI";3;0.145;16.4029824698971;75.1732536774353
2006;6;20;14;171;8;81;"MI";3;0.218;16.4029824698971;75.1732536774353
2006;6;20;14;171;8;83;"MI";3;0.203;16.4029824698971;75.1732536774353
2006;6;20;14;171;8;83;"MI";3;0.221;16.4029824698971;75.1732536774353
2006;6;20;15;171;8;85;"MI";3;0.245;16.2055169991011;75.1015938334182
2006;6;20;15;171;8;85;"MI";3;0.236;16.2055169991011;75.1015938334182
2006;6;20;15;171;8;85;"MI";3;0.237;16.2055169991011;75.1015938334182
2006;6;20;9;171;5;53;"TR";2;0.22;12.7209855570647;33.1762928476997
2006;6;20;9;171;5;53;"TR";2;0.195;12.7209855570647;33.1762928476997
2006;6;20;9;171;5;53;"TR";2;0.17;12.7209855570647;33.1762928476997
2006;6;20;9;171;5;55;"TR";2;0.291;12.7209855570647;33.1762928476997
2006;6;21;10;172;4;41;"FO";1;0.321;14.9991063198598;12.8363517337127
2006;6;21;10;172;4;45;"FO";1;0.4;14.9991063198598;12.8363517337127
2006;6;21;10;172;4;45;"FO";1;0.404;14.9991063198598;12.8363517337127
2006;6;21;10;172;4;45;"FO";1;0.391;14.9991063198598;12.8363517337127
2006;6;21;8;172;9;91;"MI";3;0.159;14.0996434073083;74.3472919854569
2006;6;21;8;172;9;91;"MI";3;0.145;14.0996434073083;74.3472919854569
2006;6;21;8;172;9;93;"MI";3;0.141;14.0996434073083;74.3472919854569
2006;6;21;8;172;9;93;"MI";3;0.175;14.0996434073083;74.3472919854569
2006;6;21;8;172;9;93;"MI";3;0.165;14.0996434073083;74.3472919854569
2006;6;21;9;172;4;43;"FO";1;0.33;14.2595173047319;12.9940842993898
2006;6;21;9;172;9;95;"MI";3;0.112;14.3216937542217;74.9415591930751
2006;6;21;9;172;9;95;"MI";3;0.203;14.3216937542217;74.9415591930751
2006;6;21;9;172;9;95;"MI";3;0.183;14.3216937542217;74.9415591930751
2006;6;30;10;181;1;13;"FO";1;0.487;14.4089339256235;12.7489564641602
2006;6;30;10;181;1;13;"FO";1;0.496;14.4089339256235;12.7489564641602
2006;6;30;10;181;1;13;"FO";1;0.518;14.4089339256235;12.7489564641602
2006;6;30;10;181;1;15;"FO";1;0.64;14.4089339256235;12.7489564641602
2006;6;30;10;181;1;15;"FO";1;0.4;14.4089339256235;12.7489564641602
